imageFile,maxPumps,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instrMessage.started,instrMessage.stopped,nPumps,size,earnings,popped,balloonBody.started,balloonBody.stopped,reminderMsg.started,reminderMsg.stopped,balloonValMsg.started,balloonValMsg.stopped,bankedMsg.started,bankedMsg.stopped,feedbackMsg.started,feedbackMsg.stopped,expName,gender (m/f),psychopyVersion,age,frameRate,session,date,participant,
blueBalloon.png,2,0,0,0,0,4.59920907021,None,3,0.13,0.0,True,6.28219294548,None,6.28219294548,None,6.28219294548,None,6.28219294548,None,7.3655359745,None,bart,,3.0.3,21,30.027971096771978,004,2019_Jul_09_1454,,
redBalloon.png,4,0,1,1,1,,,5,0.16,0.0,True,8.83218097687,None,8.83218097687,None,8.83218097687,None,8.83218097687,None,9.8988339901,None,bart,,3.0.3,21,30.027971096771978,004,2019_Jul_09_1454,,
